,Country,Anomaly,Unc.
0,Afghanistan,,
1,Albania,-0.225,0.787
2,Algeria,-0.619,0.72
3,Andorra,-0.857,0.758
4,Angola,,
5,Anguilla,-0.682,0.453
6,Antarctica,,
7,Antigua and Barb,-0.588,0.43
8,Argentina,,
9,Armenia,0.181,0.516
10,Aruba,-0.624,0.583
11,Australia,,
12,Austria,-0.393,0.72
13,Azerbaijan,0.179,0.508
14,Bahamas,-0.859,0.545
15,Bahrain,,
16,Bangladesh,,
17,Barbados,-0.602,0.494
18,Belarus,-0.481,0.498
19,Belgium,-1.369,0.662
20,Belize,-1.249,0.582
21,Benin,,
22,Bhutan,,
23,Bolivia,,
24,Bosnia and Herz,-0.177,0.837
25,Botswana,,
26,Brazil,,
27,British Virgin Is,-0.677,0.458
28,Bulgaria,0.093,0.942
29,Burkina Faso,,
30,Burma,-0.642,0.517
31,Burundi,,
32,Cambodia,-0.679,0.678
33,Cameroon,,
34,Canada,-0.715,0.881
35,Cayman Is,-0.964,0.728
36,Central African Rep,,
37,Chad,,
38,Chile,,
39,China,-0.332,0.529
40,Colombia,,
41,Comoros,,
42,Congo,,
43,Costa Rica,,
44,Croatia,-0.249,0.803
45,Cuba,-0.919,0.431
46,Curaçao,-0.565,0.452
47,Cyprus,-0.288,0.67
48,Czechia,-0.81,0.48
49,Côte d'Ivoire,,
50,Dem. Rep. Congo,,
51,Denmark,-1.436,0.669
52,Djibouti,,
53,Dominica,-0.571,0.457
54,Dominican Rep,-0.534,0.456
55,Ecuador,,
56,Egypt,,
57,El Salvador,,
58,Eq. Guinea,,
59,Eritrea,,
60,Estonia,-0.612,0.675
61,Ethiopia,,
62,Faeroe Is,-1.124,0.452
63,Falkland Is,,
64,Fiji,,
65,Finland,-0.683,0.91
66,Fr. Polynesia,,
67,Fr. S. Antarctic Lands,,
68,France,-0.964,0.723
69,French Guiana,-0.634,0.505
70,Gabon,,
71,Gambia,,
72,Gaza Strip,-0.504,0.988
73,Georgia,0.338,0.495
74,Germany,-1.269,0.679
75,Ghana,,
76,Greece,-0.307,0.724
77,Greenland,-1.523,1.3
78,Guadeloupe,-0.671,0.475
79,Guam,,
80,Guatemala,-1.212,0.596
81,Guernsey,-1.169,0.543
82,Guinea,,
83,Guinea-Bissau,,
84,Guyana,-0.654,0.471
85,Haiti,-0.546,0.457
86,Heard I. and McDonald Is,,
87,Honduras,-1.02,0.555
88,Hong Kong,-0.839,0.494
89,Hungary,-0.187,0.812
90,Iceland,-1.217,0.759
91,India,,
92,Indonesia,,
93,Iran,,
94,Iraq,-0.251,0.804
95,Ireland,-1.085,0.736
96,Isle of Man,-1.099,0.617
97,Israel,-0.481,0.768
98,Italy,-0.514,0.697
99,Jamaica,-0.653,0.48
100,Japan,-0.624,0.771
101,Jersey,-1.169,0.543
102,Jordan,-0.472,0.802
103,Kazakhstan,0.343,0.875
104,Kenya,,
105,Kuwait,,
106,Kyrgyzstan,,
107,Laos,-0.632,0.702
108,Latvia,-0.729,0.552
109,Lebanon,-0.358,0.729
110,Lesotho,,
111,Liberia,,
112,Libya,,
113,Liechtenstein,-0.526,0.604
114,Lithuania,-0.884,0.474
115,Luxembourg,-1.245,0.685
116,Macao,-0.845,0.493
117,Macedonia,-0.139,0.842
118,Madagascar,,
119,Malawi,,
120,Malaysia,-0.712,0.631
121,Mali,,
122,Malta,-0.411,0.669
123,Martinique,-0.657,0.495
124,Mauritania,,
125,Mauritius,-1.027,1.125
126,Mayotte,-0.686,0.616
127,Mexico,-1.084,0.528
128,Moldova,0.128,0.817
129,Mongolia,0.024,0.907
130,Montenegro,-0.11,0.857
131,Montserrat,-0.674,0.471
132,Morocco,-0.866,0.835
133,Mozambique,,
134,Namibia,,
135,Nepal,,
136,Netherlands,-1.585,0.649
137,New Caledonia,,
138,New Zealand,-0.249,0.919
139,Nicaragua,,
140,Niger,,
141,Nigeria,,
142,Niue,,
143,North Korea,-0.2,0.818
144,Norway,-0.905,0.877
145,Oman,,
146,Pakistan,,
147,Palau,,
148,Palestine,-0.543,0.742
149,Panama,,
150,Papua New Guinea,,
151,Paraguay,,
152,Peru,,
153,Philippines,,
154,Poland,-0.96,0.56
155,Portugal,-1.332,1.096
156,Puerto Rico,-0.554,0.448
157,Qatar,,
158,Reunion,-0.978,1.12
159,Romania,0.145,1.012
160,Russia,0.062,0.946
161,Rwanda,,
162,S. Geo. and the Is,,
163,Saint Lucia,-0.603,0.493
164,Samoa,,
165,San Marino,-0.465,0.805
166,Saudi Arabia,,
167,Senegal,,
168,Serbia,-0.033,0.701
169,Seychelles,,
170,Sierra Leone,,
171,Singapore,-0.772,0.707
172,Slovakia,-0.399,0.76
173,Slovenia,-0.332,0.796
174,Solomon Is,,
175,Somalia,,
176,South Africa,,
177,South Korea,-0.631,0.873
178,Spain,-1.127,0.836
179,Sri Lanka,-0.443,0.764
180,St. Pierre and Miquelon,-0.643,0.695
181,St. Vin. and Gren,-0.604,0.492
182,Sudan,,
183,Suriname,-0.664,0.482
184,Svalbard and Jan Mayen,-0.655,1.544
185,Swaziland,,
186,Sweden,-0.915,0.832
187,Switzerland,-0.746,0.701
188,Syria,-0.27,0.733
189,São Tomé and Principe,,
190,Taiwan,-0.859,0.649
191,Tajikistan,,
192,Tanzania,,
193,Thailand,-0.652,0.708
194,Timor-Leste,,
195,Togo,,
196,Tonga,,
197,Trinidad and Tobago,-0.599,0.477
198,Tunisia,-0.43,0.699
199,Turkey,-0.034,0.679
200,Turkmenistan,0.153,0.853
201,Turks and Caicos Is,-0.673,0.513
202,U.S. Virgin Is,-0.583,0.437
203,Uganda,,
204,Ukraine,0.194,0.677
205,United Arab Emirates,,
206,United Kingdom,-1.301,0.673
207,United States,-0.525,0.689
208,Uruguay,,
209,Uzbekistan,0.211,0.889
210,Venezuela,-0.624,0.512
211,Vietnam,-0.666,0.666
212,W. Sahara,,
213,Yemen,,
214,Zambia,,
215,Zimbabwe,,
216,Åland,-0.967,0.334
