,Country,Anomaly,Unc.
0,Afghanistan,,
1,Albania,0.173,0.747
2,Algeria,-0.441,0.709
3,Andorra,0.077,0.798
4,Angola,,
5,Anguilla,-0.839,0.4
6,Antarctica,,
7,Antigua and Barb,-0.846,0.61
8,Argentina,-0.629,0.585
9,Armenia,-1.332,0.541
10,Aruba,-0.892,0.457
11,Australia,,
12,Austria,0.511,0.843
13,Azerbaijan,-1.339,0.564
14,Bahamas,-0.232,0.481
15,Bahrain,,
16,Bangladesh,,
17,Barbados,-0.8,0.632
18,Belarus,-1.449,0.831
19,Belgium,0.31,0.8
20,Belize,,
21,Benin,,
22,Bhutan,,
23,Bolivia,,
24,Bosnia and Herz,0.263,0.811
25,Botswana,-0.972,0.756
26,Brazil,,
27,British Virgin Is,-0.819,0.401
28,Bulgaria,-0.124,0.686
29,Burkina Faso,,
30,Burma,,
31,Burundi,,
32,Cambodia,,
33,Cameroon,,
34,Canada,-1.448,0.826
35,Cayman Is,-0.236,0.538
36,Central African Rep,,
37,Chad,,
38,Chile,-0.812,0.653
39,China,,
40,Colombia,,
41,Comoros,,
42,Congo,,
43,Costa Rica,,
44,Croatia,0.336,0.873
45,Cuba,-0.534,0.551
46,Curaçao,-0.855,0.759
47,Cyprus,-0.664,0.592
48,Czechia,0.2,0.6
49,Côte d'Ivoire,-0.962,0.598
50,Dem. Rep. Congo,,
51,Denmark,-0.486,0.795
52,Djibouti,,
53,Dominica,-0.819,0.61
54,Dominican Rep,-0.778,0.648
55,Ecuador,,
56,Egypt,-0.787,0.704
57,El Salvador,,
58,Eq. Guinea,,
59,Eritrea,,
60,Estonia,-2.02,0.774
61,Ethiopia,,
62,Faeroe Is,-0.685,0.643
63,Falkland Is,-0.93,0.982
64,Fiji,,
65,Finland,-1.711,0.933
66,Fr. Polynesia,,
67,Fr. S. Antarctic Lands,,
68,France,0.17,0.812
69,French Guiana,-1.013,0.458
70,Gabon,,
71,Gambia,-0.987,0.545
72,Gaza Strip,-1.729,1.538
73,Georgia,-1.457,0.514
74,Germany,0.275,0.791
75,Ghana,,
76,Greece,0.069,0.788
77,Greenland,-1.547,1.416
78,Guadeloupe,-0.854,0.392
79,Guam,,
80,Guatemala,,
81,Guernsey,-0.239,0.628
82,Guinea,,
83,Guinea-Bissau,-1.009,0.526
84,Guyana,-0.975,0.643
85,Haiti,-0.74,0.622
86,Heard I. and McDonald Is,,
87,Honduras,,
88,Hong Kong,-1.411,0.714
89,Hungary,0.094,0.799
90,Iceland,-0.748,0.816
91,India,,
92,Indonesia,,
93,Iran,,
94,Iraq,-1.073,0.655
95,Ireland,-0.797,0.955
96,Isle of Man,-0.616,0.651
97,Israel,-0.872,0.542
98,Italy,0.217,0.808
99,Jamaica,-0.708,0.565
100,Japan,,
101,Jersey,-0.239,0.628
102,Jordan,-0.933,0.561
103,Kazakhstan,-1.528,0.841
104,Kenya,,
105,Kuwait,-1.213,0.768
106,Kyrgyzstan,,
107,Laos,,
108,Latvia,-1.79,0.67
109,Lebanon,-0.829,0.526
110,Lesotho,-0.971,0.648
111,Liberia,,
112,Libya,,
113,Liechtenstein,0.681,0.928
114,Lithuania,-1.482,0.666
115,Luxembourg,0.386,0.763
116,Macao,-1.398,0.724
117,Macedonia,0.138,0.761
118,Madagascar,,
119,Malawi,,
120,Malaysia,,
121,Mali,,
122,Malta,0.163,0.763
123,Martinique,-0.859,0.381
124,Mauritania,-0.8,0.634
125,Mauritius,,
126,Mayotte,,
127,Mexico,-0.352,0.72
128,Moldova,-0.924,0.662
129,Mongolia,-1.614,1.114
130,Montenegro,0.201,0.77
131,Montserrat,-0.853,0.396
132,Morocco,-0.507,0.691
133,Mozambique,,
134,Namibia,,
135,Nepal,,
136,Netherlands,0.198,0.863
137,New Caledonia,-0.871,0.783
138,New Zealand,-1.166,0.826
139,Nicaragua,,
140,Niger,,
141,Nigeria,,
142,Niue,,
143,North Korea,-0.953,0.853
