,Country,Anomaly,Unc.
0,Afghanistan,0.152,0.51
1,Albania,-0.681,0.285
2,Algeria,-0.848,0.783
3,Andorra,-0.697,0.558
4,Angola,-1.251,1.228
5,Anguilla,-0.913,0.31
6,Antarctica,,
7,Antigua and Barb,-0.903,0.322
8,Argentina,-0.609,0.449
9,Armenia,-1.456,0.717
10,Aruba,-0.975,0.398
11,Australia,-0.047,0.622
12,Austria,-0.76,0.491
13,Azerbaijan,-1.382,0.747
14,Bahamas,0.084,0.339
15,Bahrain,-0.355,0.745
16,Bangladesh,-0.324,0.387
17,Barbados,-1.032,0.38
18,Belarus,-0.987,0.589
19,Belgium,-0.612,0.443
20,Belize,-0.293,0.421
21,Benin,-0.426,0.52
22,Bhutan,-0.102,0.429
23,Bolivia,-0.686,0.585
24,Bosnia and Herz,-0.689,0.465
25,Botswana,,
26,Brazil,,
27,British Virgin Is,-0.814,0.268
28,Bulgaria,-1.193,0.401
29,Burkina Faso,-0.398,0.799
30,Burma,-0.591,0.348
31,Burundi,,
32,Cambodia,-0.303,0.432
33,Cameroon,-0.817,0.493
34,Canada,-1.296,0.806
35,Cayman Is,0.012,0.379
36,Central African Rep,,
37,Chad,,
38,Chile,-0.5,0.53
39,China,-0.286,0.385
40,Colombia,,
41,Comoros,,
42,Congo,-1.141,0.468
43,Costa Rica,,
44,Croatia,-0.849,0.394
45,Cuba,-0.107,0.319
46,Curaçao,-1.015,0.413
47,Cyprus,-0.85,0.428
48,Czechia,-0.949,0.257
49,Côte d'Ivoire,-0.341,1.026
50,Dem. Rep. Congo,-0.939,0.426
51,Denmark,-0.26,0.451
52,Djibouti,,
53,Dominica,-0.96,0.312
54,Dominican Rep,-0.582,0.459
55,Ecuador,,
56,Egypt,-0.314,0.528
57,El Salvador,-0.298,0.476
58,Eq. Guinea,-0.934,0.585
59,Eritrea,,
60,Estonia,-0.509,0.548
61,Ethiopia,,
62,Faeroe Is,0.095,0.295
63,Falkland Is,-0.747,0.464
64,Fiji,,
65,Finland,-0.439,0.483
66,Fr. Polynesia,-0.472,0.521
67,Fr. S. Antarctic Lands,,
68,France,-0.699,0.442
69,French Guiana,-0.949,0.343
70,Gabon,-1.122,0.816
71,Gambia,-0.205,1.178
72,Gaza Strip,-0.647,0.29
73,Georgia,-1.645,0.684
74,Germany,-0.643,0.55
75,Ghana,-0.279,0.614
76,Greece,-0.907,0.341
77,Greenland,-1.057,0.814
78,Guadeloupe,-1.1,0.339
79,Guam,,
80,Guatemala,-0.305,0.442
