,Country,Anomaly,Unc.
0,Afghanistan,,
1,Albania,-0.279,0.524
2,Algeria,-0.423,0.563
3,Andorra,-0.126,0.551
4,Angola,,
5,Anguilla,-0.477,0.305
6,Antarctica,,
7,Antigua and Barb,-0.456,0.284
8,Argentina,-0.099,0.535
9,Armenia,-0.25,0.459
10,Aruba,-0.641,0.32
11,Australia,,
12,Austria,-0.177,0.41
13,Azerbaijan,-0.417,0.443
14,Bahamas,-0.396,0.247
15,Bahrain,,
16,Bangladesh,,
17,Barbados,-0.446,0.355
18,Belarus,-1.158,0.395
19,Belgium,0.045,0.375
20,Belize,,
21,Benin,,
22,Bhutan,,
23,Bolivia,,
24,Bosnia and Herz,-0.182,0.421
25,Botswana,-0.211,0.639
26,Brazil,,
27,British Virgin Is,-0.501,0.281
28,Bulgaria,-0.476,0.587
29,Burkina Faso,,
30,Burma,-0.477,0.41
31,Burundi,,
32,Cambodia,-0.296,0.707
33,Cameroon,,
34,Canada,-0.416,0.783
35,Cayman Is,-0.518,0.348
36,Central African Rep,,
37,Chad,,
38,Chile,-0.316,0.572
39,China,-0.465,0.563
40,Colombia,,
41,Comoros,,
42,Congo,,
43,Costa Rica,,
44,Croatia,-0.093,0.414
45,Cuba,-0.635,0.328
46,Curaçao,-0.689,0.381
47,Cyprus,0.169,0.533
48,Czechia,-0.576,0.387
49,Côte d'Ivoire,-0.491,0.392
50,Dem. Rep. Congo,,
51,Denmark,-0.544,0.42
52,Djibouti,,
53,Dominica,-0.441,0.328
54,Dominican Rep,-0.545,0.234
55,Ecuador,,
56,Egypt,-0.02,0.717
57,El Salvador,,
58,Eq. Guinea,,
59,Eritrea,,
60,Estonia,-1.133,0.403
61,Ethiopia,,
62,Faeroe Is,-0.559,0.401
63,Falkland Is,-0.267,0.908
64,Fiji,,
65,Finland,-1.062,0.601
66,Fr. Polynesia,,
67,Fr. S. Antarctic Lands,,
68,France,0.053,0.421
69,French Guiana,-0.6,0.395
70,Gabon,,
71,Gambia,-0.146,0.565
72,Gaza Strip,-0.002,0.543
73,Georgia,-0.307,0.421
74,Germany,-0.234,0.463
75,Ghana,,
76,Greece,-0.326,0.591
77,Greenland,-1.13,0.91
78,Guadeloupe,-0.496,0.375
79,Guam,,
80,Guatemala,,
81,Guernsey,0.072,0.259
82,Guinea,,
83,Guinea-Bissau,,
84,Guyana,-0.575,0.407
85,Haiti,-0.561,0.237
86,Heard I. and McDonald Is,,
87,Honduras,,
88,Hong Kong,-0.095,0.425
89,Hungary,-0.552,0.413
90,Iceland,-0.979,0.893
91,India,,
92,Indonesia,,
93,Iran,-0.277,0.707
94,Iraq,0.003,0.65
95,Ireland,-0.207,0.502
96,Isle of Man,-0.071,0.277
97,Israel,0.193,0.667
98,Italy,-0.044,0.468
99,Jamaica,-0.614,0.291
100,Japan,-0.516,0.459
101,Jersey,0.072,0.259
102,Jordan,0.133,0.678
103,Kazakhstan,-1.095,0.767
104,Kenya,,
105,Kuwait,-0.028,0.805
106,Kyrgyzstan,,
107,Laos,-0.152,0.848
108,Latvia,-1.077,0.391
109,Lebanon,0.181,0.565
110,Lesotho,-0.084,0.533
111,Liberia,,
112,Libya,-0.315,0.597
113,Liechtenstein,-0.009,0.529
114,Lithuania,-1.111,0.377
115,Luxembourg,0.097,0.39
116,Macao,-0.092,0.431
117,Macedonia,-0.342,0.554
118,Madagascar,,
119,Malawi,,
120,Malaysia,,
121,Mali,,
122,Malta,-0.292,0.509
123,Martinique,-0.504,0.417
124,Mauritania,-0.181,0.614
125,Mauritius,,
126,Mayotte,,
127,Mexico,-0.494,0.536
128,Moldova,-0.829,0.646
129,Mongolia,-0.897,0.757
130,Montenegro,-0.257,0.472
131,Montserrat,-0.494,0.366
132,Morocco,-0.294,0.466
133,Mozambique,,
134,Namibia,,
135,Nepal,,
136,Netherlands,-0.132,0.439
137,New Caledonia,-0.585,0.596
138,New Zealand,-0.168,0.498
139,Nicaragua,,
140,Niger,,
141,Nigeria,,
142,Niue,,
143,North Korea,-0.559,0.63
144,Norway,-0.833,0.711
145,Oman,,
146,Pakistan,,
147,Palau,,
148,Palestine,-0.434,0.684
149,Panama,,
150,Papua New Guinea,,
151,Paraguay,-0.401,0.552
152,Peru,,
153,Philippines,,
154,Poland,-0.899,0.403
155,Portugal,-0.247,0.451
156,Puerto Rico,-0.508,0.255
157,Qatar,,
158,Reunion,,
159,Romania,-0.71,0.582
160,Russia,-0.674,0.691
161,Rwanda,,
162,S. Geo. and the Is,,
163,Saint Lucia,-0.473,0.334
164,Samoa,,
165,San Marino,0.134,0.424
166,Saudi Arabia,,
167,Senegal,,
168,Serbia,-0.378,0.265
169,Seychelles,,
170,Sierra Leone,,
171,Singapore,,
172,Slovakia,-0.772,0.459
173,Slovenia,0.071,0.443
174,Solomon Is,,
175,Somalia,,
176,South Africa,-0.097,0.592
177,South Korea,-0.485,0.689
178,Spain,-0.345,0.507
179,Sri Lanka,0.152,0.637
180,St. Pierre and Miquelon,-0.786,0.704
181,St. Vin. and Gren,-0.494,0.321
182,Sudan,,
183,Suriname,-0.562,0.405
184,Svalbard and Jan Mayen,-0.689,1.566
185,Swaziland,-0.309,0.714
186,Sweden,-0.785,0.59
187,Switzerland,0.052,0.435
188,Syria,0.055,0.49
189,São Tomé and Principe,,
190,Taiwan,0.019,1.098
191,Tajikistan,,
192,Tanzania,,
193,Thailand,-0.321,0.613
194,Timor-Leste,,
195,Togo,,
196,Tonga,,
197,Trinidad and Tobago,-0.54,0.341
198,Tunisia,-0.312,0.546
199,Turkey,-0.161,0.378
200,Turkmenistan,-0.655,0.69
201,Turks and Caicos Is,-0.46,0.201
