,Country,Anomaly,Unc.
0,Afghanistan,,
1,Albania,-0.807,0.519
2,Algeria,-0.757,0.587
3,Andorra,-0.343,0.446
4,Angola,,
5,Anguilla,-0.485,0.577
6,Antarctica,,
7,Antigua and Barb,-0.42,0.447
8,Argentina,-0.929,0.931
9,Armenia,-0.875,0.468
10,Aruba,-0.316,0.567
11,Australia,,
12,Austria,-0.736,0.431
13,Azerbaijan,-0.863,0.523
14,Bahamas,-0.081,0.631
15,Bahrain,,
16,Bangladesh,,
17,Barbados,-0.6,0.306
18,Belarus,-1.609,0.351
19,Belgium,-0.616,0.422
20,Belize,-0.944,0.635
21,Benin,,
22,Bhutan,,
23,Bolivia,,
24,Bosnia and Herz,-0.787,0.477
25,Botswana,,
26,Brazil,,
27,British Virgin Is,-0.412,0.609
28,Bulgaria,-0.946,0.561
29,Burkina Faso,,
30,Burma,-1.017,0.519
31,Burundi,,
32,Cambodia,-1.013,0.474
33,Cameroon,,
34,Canada,-0.356,0.818
35,Cayman Is,-0.387,0.553
36,Central African Rep,,
37,Chad,,
38,Chile,,
39,China,-0.739,0.436
40,Colombia,,
41,Comoros,,
42,Congo,,
43,Costa Rica,,
44,Croatia,-0.778,0.445
45,Cuba,-0.271,0.615
46,Curaçao,-0.292,0.578
47,Cyprus,-0.933,0.633
48,Czechia,-1.049,0.593
49,Côte d'Ivoire,-0.78,0.505
50,Dem. Rep. Congo,,
51,Denmark,-1.269,0.419
52,Djibouti,,
53,Dominica,-0.514,0.365
54,Dominican Rep,-0.11,0.552
55,Ecuador,,
56,Egypt,,
57,El Salvador,,
58,Eq. Guinea,,
59,Eritrea,,
60,Estonia,-2.098,0.386
61,Ethiopia,,
62,Faeroe Is,-0.459,0.625
63,Falkland Is,,
64,Fiji,,
65,Finland,-2.264,0.62
66,Fr. Polynesia,,
67,Fr. S. Antarctic Lands,,
68,France,-0.405,0.4
69,French Guiana,-0.931,0.403
70,Gabon,,
71,Gambia,,
72,Gaza Strip,-0.989,0.732
73,Georgia,-0.94,0.321
74,Germany,-0.884,0.425
75,Ghana,,
76,Greece,-0.886,0.552
77,Greenland,0.857,1.397
78,Guadeloupe,-0.536,0.529
79,Guam,,
80,Guatemala,,
81,Guernsey,-0.364,0.447
82,Guinea,,
83,Guinea-Bissau,,
84,Guyana,-0.911,0.351
85,Haiti,-0.074,0.577
86,Heard I. and McDonald Is,,
87,Honduras,,
88,Hong Kong,-1.347,0.479
89,Hungary,-1.007,0.486
90,Iceland,0.059,0.785
91,India,,
92,Indonesia,,
93,Iran,,
94,Iraq,-0.857,0.785
95,Ireland,-0.436,0.467
96,Isle of Man,-0.54,0.426
97,Israel,,
98,Italy,-0.626,0.39
99,Jamaica,-0.118,0.515
100,Japan,,
101,Jersey,-0.364,0.447
102,Jordan,,
103,Kazakhstan,-0.812,0.772
104,Kenya,,
105,Kuwait,,
106,Kyrgyzstan,,
107,Laos,-1.076,0.517
108,Latvia,-1.835,0.312
109,Lebanon,-0.913,0.691
110,Lesotho,,
111,Liberia,,
112,Libya,,
113,Liechtenstein,-0.52,0.419
114,Lithuania,-1.641,0.315
115,Luxembourg,-0.618,0.428
116,Macao,-1.359,0.478
117,Macedonia,-0.851,0.54
118,Madagascar,,
119,Malawi,,
120,Malaysia,-0.841,0.45
121,Mali,,
122,Malta,-0.711,0.477
123,Martinique,-0.561,0.488
124,Mauritania,,
125,Mauritius,-0.934,0.362
126,Mayotte,-0.845,0.457
127,Mexico,-1.008,0.552
128,Moldova,-1.361,0.554
129,Mongolia,-0.566,0.746
130,Montenegro,-0.787,0.529
131,Montserrat,-0.53,0.54
132,Morocco,-0.648,0.579
133,Mozambique,,
134,Namibia,,
135,Nepal,,
136,Netherlands,-0.838,0.424
137,New Caledonia,,
138,New Zealand,-0.456,0.844
139,Nicaragua,,
140,Niger,,
141,Nigeria,,
142,Niue,,
143,North Korea,-0.478,0.564
144,Norway,-1.458,0.746
145,Oman,,
146,Pakistan,,
147,Palau,,
148,Palestine,-0.95,0.667
149,Panama,,
150,Papua New Guinea,,
151,Paraguay,-1.087,0.851
152,Peru,,
153,Philippines,,
154,Poland,-1.262,0.314
155,Portugal,-0.268,0.466
156,Puerto Rico,-0.21,0.515
157,Qatar,,
158,Reunion,-0.909,0.512
159,Romania,-1.145,0.506
160,Russia,-0.843,0.842
161,Rwanda,,
162,S. Geo. and the Is,,
163,Saint Lucia,-0.545,0.325
164,Samoa,,
165,San Marino,-0.646,0.413
166,Saudi Arabia,,
167,Senegal,,
168,Serbia,-0.942,0.55
169,Seychelles,,
170,Sierra Leone,,
171,Singapore,-0.676,0.594
172,Slovakia,-1.07,0.455
173,Slovenia,-0.723,0.416
174,Solomon Is,,
175,Somalia,,
176,South Africa,,
177,South Korea,-0.618,0.634
178,Spain,-0.236,0.439
179,Sri Lanka,-0.771,0.248
180,St. Pierre and Miquelon,-1.297,1.246
181,St. Vin. and Gren,-0.52,0.341
182,Sudan,,
183,Suriname,-0.962,0.372
184,Svalbard and Jan Mayen,-0.952,1.63
185,Swaziland,,
186,Sweden,-1.745,0.574
187,Switzerland,-0.521,0.383
188,Syria,-0.912,0.674
189,São Tomé and Principe,,
190,Taiwan,-1.114,0.531
191,Tajikistan,,
192,Tanzania,,
193,Thailand,-0.998,0.504
194,Timor-Leste,,
195,Togo,,
196,Tonga,,
197,Trinidad and Tobago,-0.629,0.344
198,Tunisia,-0.679,0.531
199,Turkey,-0.973,0.558
200,Turkmenistan,-0.644,0.817
201,Turks and Caicos Is,-0.121,0.718
202,U.S. Virgin Is,-0.291,0.504
203,Uganda,,
204,Ukraine,-1.397,0.339
205,United Arab Emirates,,
206,United Kingdom,-0.701,0.511
207,United States,-1.011,0.531
208,Uruguay,-0.639,1.1
209,Uzbekistan,-0.66,0.846
