,Country,Anomaly,Unc.
0,Afghanistan,,
1,Albania,-1.338,0.918
2,Algeria,,
3,Andorra,-0.475,1.105
4,Angola,,
5,Anguilla,,
6,Antarctica,,
7,Antigua and Barb,,
8,Argentina,,
9,Armenia,-1.673,1.122
10,Aruba,,
11,Australia,,
12,Austria,-1.479,1.127
13,Azerbaijan,-1.66,1.061
14,Bahamas,-0.929,1.365
15,Bahrain,,
16,Bangladesh,-0.849,0.917
17,Barbados,,
18,Belarus,-2.057,1.023
19,Belgium,-1.347,1.063
20,Belize,,
21,Benin,,
22,Bhutan,,
23,Bolivia,,
24,Bosnia and Herz,-1.34,1.025
25,Botswana,,
26,Brazil,,
27,British Virgin Is,,
28,Bulgaria,-1.578,0.947
29,Burkina Faso,,
30,Burma,-1.027,0.901
31,Burundi,,
32,Cambodia,,
33,Cameroon,,
34,Canada,-1.185,0.996
35,Cayman Is,-1.177,1.334
36,Central African Rep,,
37,Chad,,
38,Chile,,
39,China,,
40,Colombia,,
41,Comoros,,
42,Congo,,
43,Costa Rica,,
44,Croatia,-1.327,1.093
45,Cuba,-1.259,0.825
46,Curaçao,,
47,Cyprus,,
48,Czechia,-2.037,1.244
49,Côte d'Ivoire,,
50,Dem. Rep. Congo,,
51,Denmark,-1.939,1.074
52,Djibouti,,
53,Dominica,,
54,Dominican Rep,,
55,Ecuador,,
56,Egypt,,
57,El Salvador,,
58,Eq. Guinea,,
59,Eritrea,,
60,Estonia,-1.855,1.226
61,Ethiopia,,
62,Faeroe Is,-1.706,1.26
63,Falkland Is,,
64,Fiji,,
65,Finland,-1.749,1.555
66,Fr. Polynesia,,
67,Fr. S. Antarctic Lands,,
68,France,-0.875,1.104
69,French Guiana,,
70,Gabon,,
71,Gambia,,
72,Gaza Strip,-1.501,0.979
73,Georgia,-1.8,1.051
74,Germany,-1.686,1.1
75,Ghana,,
76,Greece,-1.443,0.874
77,Greenland,-1.534,1.482
78,Guadeloupe,,
79,Guam,,
80,Guatemala,,
81,Guernsey,-0.976,1.246
82,Guinea,,
83,Guinea-Bissau,,
84,Guyana,,
85,Haiti,,
86,Heard I. and McDonald Is,,
87,Honduras,,
88,Hong Kong,,
89,Hungary,-1.77,1.08
90,Iceland,-1.182,1.416
91,India,-0.974,0.758
92,Indonesia,,
93,Iran,,
94,Iraq,,
95,Ireland,-1.263,1.006
96,Isle of Man,-1.33,1.328
97,Israel,,
98,Italy,-0.94,1.069
99,Jamaica,,
100,Japan,,
101,Jersey,-0.976,1.246
102,Jordan,,
103,Kazakhstan,-1.94,0.921
104,Kenya,,
105,Kuwait,,
106,Kyrgyzstan,,
107,Laos,,
108,Latvia,-1.959,1.164
109,Lebanon,,
110,Lesotho,,
111,Liberia,,
112,Libya,,
113,Liechtenstein,-1.16,1.235
114,Lithuania,-2.115,1.028
115,Luxembourg,-1.259,1.091
116,Macao,,
117,Macedonia,-1.424,0.929
118,Madagascar,,
119,Malawi,,
120,Malaysia,,
121,Mali,,
122,Malta,-0.912,0.893
123,Martinique,,
124,Mauritania,,
125,Mauritius,,
126,Mayotte,,
127,Mexico,,
128,Moldova,-1.87,0.917
129,Mongolia,-1.039,1.043
130,Montenegro,-1.346,0.962
131,Montserrat,,
132,Morocco,-0.57,1.023
133,Mozambique,,
134,Namibia,,
135,Nepal,,
136,Netherlands,-1.561,1.054
137,New Caledonia,,
138,New Zealand,,
139,Nicaragua,,
140,Niger,,
141,Nigeria,,
142,Niue,,
143,North Korea,,
144,Norway,-1.764,1.31
145,Oman,,
146,Pakistan,,
147,Palau,,
148,Palestine,,
149,Panama,,
150,Papua New Guinea,,
151,Paraguay,,
152,Peru,,
153,Philippines,,
154,Poland,-2.168,0.932
155,Portugal,-0.43,1.086
156,Puerto Rico,,
157,Qatar,,
158,Reunion,,
159,Romania,-1.767,0.958
160,Russia,-0.867,0.936
161,Rwanda,,
162,S. Geo. and the Is,,
163,Saint Lucia,,
164,Samoa,,
165,San Marino,-1.047,1.163
166,Saudi Arabia,,
167,Senegal,,
168,Serbia,-1.446,1.093
169,Seychelles,,
170,Sierra Leone,,
171,Singapore,,
172,Slovakia,-2.023,1.029
173,Slovenia,-1.251,1.152
174,Solomon Is,,
175,Somalia,,
176,South Africa,,
177,South Korea,,
178,Spain,-0.38,1.116
179,Sri Lanka,-0.956,0.777
180,St. Pierre and Miquelon,-2.036,1.701
181,St. Vin. and Gren,,
182,Sudan,,
183,Suriname,,
184,Svalbard and Jan Mayen,-1.067,1.776
185,Swaziland,,
186,Sweden,-1.907,1.322
187,Switzerland,-0.991,1.221
188,Syria,,
189,São Tomé and Principe,,
190,Taiwan,,
191,Tajikistan,,
192,Tanzania,,
193,Thailand,,
194,Timor-Leste,,
195,Togo,,
196,Tonga,,
197,Trinidad and Tobago,,
198,Tunisia,-0.676,0.96
199,Turkey,-1.712,0.991
200,Turkmenistan,,
201,Turks and Caicos Is,-0.997,1.089
202,U.S. Virgin Is,,
203,Uganda,,
204,Ukraine,-1.942,0.974
205,United Arab Emirates,,
206,United Kingdom,-1.502,1.09
207,United States,-1.274,1.005
208,Uruguay,,
209,Uzbekistan,,
210,Venezuela,,
211,Vietnam,,
212,W. Sahara,,
213,Yemen,,
214,Zambia,,
215,Zimbabwe,,
216,Åland,-2.1,1.706
