,Country,Anomaly,Unc.
0,Afghanistan,,
1,Albania,-0.639,0.663
2,Algeria,-0.451,0.734
3,Andorra,-0.216,0.521
4,Angola,,
5,Anguilla,-0.709,0.645
6,Antarctica,,
7,Antigua and Barb,-0.642,0.636
8,Argentina,-0.595,0.499
9,Armenia,-0.454,0.694
10,Aruba,-0.764,0.835
11,Australia,,
12,Austria,-0.867,0.588
13,Azerbaijan,-0.413,0.681
14,Bahamas,-0.685,1.123
15,Bahrain,,
16,Bangladesh,-0.46,0.711
17,Barbados,-0.728,0.576
18,Belarus,-1.028,0.908
19,Belgium,-0.693,0.629
20,Belize,-0.765,0.584
21,Benin,,
22,Bhutan,-0.355,0.741
23,Bolivia,,
24,Bosnia and Herz,-0.764,0.638
25,Botswana,,
26,Brazil,,
27,British Virgin Is,-0.703,0.729
28,Bulgaria,-0.729,0.683
29,Burkina Faso,,
30,Burma,-0.683,0.673
31,Burundi,,
32,Cambodia,-0.535,0.635
33,Cameroon,,
34,Canada,0.123,0.776
35,Cayman Is,-0.574,0.974
36,Central African Rep,,
37,Chad,,
38,Chile,-0.606,0.577
39,China,-0.427,0.726
40,Colombia,,
41,Comoros,,
42,Congo,,
43,Costa Rica,,
44,Croatia,-0.769,0.629
45,Cuba,-0.82,0.79
46,Curaçao,-0.787,0.455
47,Cyprus,-0.279,0.465
48,Czechia,-1.078,0.447
49,Côte d'Ivoire,-0.464,0.417
50,Dem. Rep. Congo,,
51,Denmark,-0.812,0.575
52,Djibouti,,
53,Dominica,-0.687,0.594
54,Dominican Rep,-0.584,0.734
55,Ecuador,,
56,Egypt,-0.187,0.468
57,El Salvador,,
58,Eq. Guinea,,
59,Eritrea,,
60,Estonia,-0.445,0.615
61,Ethiopia,,
62,Faeroe Is,-0.197,0.822
63,Falkland Is,-0.514,0.759
64,Fiji,,
65,Finland,-0.268,0.703
66,Fr. Polynesia,,
67,Fr. S. Antarctic Lands,,
68,France,-0.331,0.512
69,French Guiana,-0.605,0.419
70,Gabon,,
71,Gambia,-0.145,0.568
72,Gaza Strip,-0.319,0.606
73,Georgia,-0.526,0.642
74,Germany,-0.836,0.673
75,Ghana,,
76,Greece,-0.59,0.677
77,Greenland,-1.091,0.817
78,Guadeloupe,-0.763,0.569
79,Guam,,
80,Guatemala,,
81,Guernsey,-0.358,0.428
82,Guinea,,
83,Guinea-Bissau,-0.206,0.506
84,Guyana,-0.636,0.496
85,Haiti,-0.637,0.8
86,Heard I. and McDonald Is,,
87,Honduras,-0.701,0.621
88,Hong Kong,-0.006,0.545
89,Hungary,-0.985,0.794
90,Iceland,-0.494,0.538
91,India,-0.494,0.527
92,Indonesia,-0.714,0.457
93,Iran,-0.251,0.728
94,Iraq,-0.297,0.679
95,Ireland,-0.338,0.567
96,Isle of Man,-0.194,0.416
97,Israel,-0.206,0.502
98,Italy,-0.534,0.647
99,Jamaica,-0.728,0.905
100,Japan,-0.645,0.397
101,Jersey,-0.358,0.428
102,Jordan,-0.261,0.56
103,Kazakhstan,-0.543,0.839
104,Kenya,,
105,Kuwait,-0.244,0.751
106,Kyrgyzstan,-0.473,0.683
107,Laos,-0.258,0.726
108,Latvia,-0.701,0.672
109,Lebanon,-0.282,0.499
110,Lesotho,,
111,Liberia,,
112,Libya,-0.295,0.547
113,Liechtenstein,-0.821,0.661
114,Lithuania,-1.044,0.901
115,Luxembourg,-0.657,0.635
