,Country,Anomaly,Unc.
0,Afghanistan,,
1,Albania,-1.073,0.972
2,Algeria,,
3,Andorra,-0.624,0.955
4,Angola,,
5,Anguilla,,
6,Antarctica,,
7,Antigua and Barb,,
8,Argentina,,
9,Armenia,,
10,Aruba,,
11,Australia,,
12,Austria,-0.48,1.073
13,Azerbaijan,,
14,Bahamas,-0.682,1.199
15,Bahrain,,
16,Bangladesh,-1.752,0.917
17,Barbados,,
18,Belarus,-0.149,1.272
19,Belgium,-0.011,0.978
20,Belize,,
21,Benin,,
22,Bhutan,-1.609,0.839
23,Bolivia,,
24,Bosnia and Herz,-0.926,1.028
25,Botswana,,
26,Brazil,,
27,British Virgin Is,,
28,Bulgaria,-0.943,0.903
29,Burkina Faso,,
30,Burma,-1.629,0.914
31,Burundi,,
32,Cambodia,,
33,Cameroon,,
34,Canada,-1.164,0.996
35,Cayman Is,-0.809,1.01
36,Central African Rep,,
37,Chad,,
38,Chile,,
39,China,,
40,Colombia,,
41,Comoros,,
42,Congo,,
43,Costa Rica,,
44,Croatia,-0.832,1.058
45,Cuba,-1.485,0.786
46,Curaçao,,
47,Cyprus,,
48,Czechia,-0.291,1.236
49,Côte d'Ivoire,,
50,Dem. Rep. Congo,,
51,Denmark,0.135,1.135
52,Djibouti,,
53,Dominica,,
54,Dominican Rep,,
55,Ecuador,,
56,Egypt,,
57,El Salvador,,
58,Eq. Guinea,,
59,Eritrea,,
60,Estonia,0.051,1.088
61,Ethiopia,,
62,Faeroe Is,-0.418,1.092
63,Falkland Is,,
64,Fiji,,
65,Finland,-0.292,1.09
66,Fr. Polynesia,,
67,Fr. S. Antarctic Lands,,
68,France,-0.301,1.02
69,French Guiana,,
70,Gabon,,
71,Gambia,,
72,Gaza Strip,-1.281,1.191
73,Georgia,-1.269,0.907
74,Germany,-0.071,0.964
75,Ghana,,
76,Greece,-1.183,0.888
77,Greenland,-2.086,1.702
78,Guadeloupe,,
79,Guam,,
80,Guatemala,,
81,Guernsey,-0.05,1.44
82,Guinea,,
83,Guinea-Bissau,,
84,Guyana,,
85,Haiti,,
86,Heard I. and McDonald Is,,
87,Honduras,,
88,Hong Kong,,
89,Hungary,-0.61,0.993
90,Iceland,-0.827,0.91
91,India,-1.411,0.576
92,Indonesia,,
93,Iran,,
94,Iraq,,
95,Ireland,-0.257,1.002
96,Isle of Man,-0.033,1.408
97,Israel,,
98,Italy,-0.906,1.058
99,Jamaica,,
100,Japan,,
101,Jersey,-0.05,1.44
102,Jordan,,
103,Kazakhstan,-0.992,1.191
104,Kenya,,
105,Kuwait,,
106,Kyrgyzstan,,
107,Laos,,
108,Latvia,0.097,1.199
109,Lebanon,,
110,Lesotho,,
111,Liberia,,
112,Libya,,
113,Liechtenstein,-0.457,0.999
114,Lithuania,0.095,1.285
115,Luxembourg,-0.122,1.007
116,Macao,,
117,Macedonia,-1.046,0.952
118,Madagascar,,
119,Malawi,,
120,Malaysia,,
121,Mali,,
122,Malta,-1.089,0.956
123,Martinique,,
124,Mauritania,,
125,Mauritius,,
126,Mayotte,,
127,Mexico,,
128,Moldova,-0.764,1.01
129,Mongolia,-0.965,0.932
130,Montenegro,-0.989,1.002
131,Montserrat,,
132,Morocco,-0.82,0.966
133,Mozambique,,
134,Namibia,,
135,Nepal,-1.564,0.757
136,Netherlands,0.036,0.989
137,New Caledonia,,
138,New Zealand,,
139,Nicaragua,,
140,Niger,,
141,Nigeria,,
142,Niue,,
143,North Korea,,
144,Norway,-0.383,1.12
145,Oman,,
146,Pakistan,,
147,Palau,,
148,Palestine,,
149,Panama,,
150,Papua New Guinea,,
151,Paraguay,,
152,Peru,,
153,Philippines,,
154,Poland,-0.124,1.048
155,Portugal,-0.599,1.113
156,Puerto Rico,,
157,Qatar,,
158,Reunion,,
159,Romania,-0.767,0.99
160,Russia,-0.742,0.901
161,Rwanda,,
162,S. Geo. and the Is,,
163,Saint Lucia,,
164,Samoa,,
165,San Marino,-1.018,1.148
166,Saudi Arabia,,
167,Senegal,,
168,Serbia,-0.717,1.296
169,Seychelles,,
170,Sierra Leone,,
171,Singapore,,
172,Slovakia,-0.467,0.954
173,Slovenia,-0.771,1.133
174,Solomon Is,,
175,Somalia,,
176,South Africa,,
177,South Korea,,
178,Spain,-0.627,1.021
179,Sri Lanka,-1.071,0.599
180,St. Pierre and Miquelon,-1.624,0.975
181,St. Vin. and Gren,,
182,Sudan,,
183,Suriname,,
184,Svalbard and Jan Mayen,-0.999,1.767
185,Swaziland,,
186,Sweden,-0.173,1.134
187,Switzerland,-0.414,1.08
188,Syria,,
189,São Tomé and Principe,,
190,Taiwan,,
191,Tajikistan,,
192,Tanzania,,
193,Thailand,,
194,Timor-Leste,,
195,Togo,,
196,Tonga,,
197,Trinidad and Tobago,,
198,Tunisia,-1.054,0.922
199,Turkey,-1.255,0.885
200,Turkmenistan,,
201,Turks and Caicos Is,-0.91,0.956
202,U.S. Virgin Is,,
203,Uganda,,
204,Ukraine,-0.679,1.003
205,United Arab Emirates,,
206,United Kingdom,-0.082,1.033
207,United States,-1.02,0.971
208,Uruguay,,
209,Uzbekistan,,
210,Venezuela,,
211,Vietnam,,
212,W. Sahara,,
213,Yemen,,
214,Zambia,,
215,Zimbabwe,,
216,Åland,-0.073,1.239
