,Country,Anomaly,Unc.
0,Afghanistan,,
1,Albania,0.421,0.879
2,Algeria,,
3,Andorra,1.087,0.834
4,Angola,,
5,Anguilla,,
6,Antarctica,,
7,Antigua and Barb,,
8,Argentina,,
9,Armenia,,
10,Aruba,,
11,Australia,,
12,Austria,1.555,0.83
13,Azerbaijan,,
14,Bahamas,,
15,Bahrain,,
16,Bangladesh,-0.325,0.893
17,Barbados,,
18,Belarus,1.198,1.259
19,Belgium,1.459,0.873
20,Belize,,
21,Benin,,
22,Bhutan,-0.31,0.806
23,Bolivia,,
24,Bosnia and Herz,0.934,0.88
25,Botswana,,
26,Brazil,,
27,British Virgin Is,,
28,Bulgaria,0.277,0.937
29,Burkina Faso,,
30,Burma,-0.39,0.576
31,Burundi,,
32,Cambodia,,
33,Cameroon,,
34,Canada,,
35,Cayman Is,,
36,Central African Rep,,
37,Chad,,
38,Chile,,
39,China,,
40,Colombia,,
41,Comoros,,
42,Congo,,
43,Costa Rica,,
44,Croatia,1.133,0.858
45,Cuba,,
46,Curaçao,,
47,Cyprus,,
48,Czechia,1.529,0.881
49,Côte d'Ivoire,,
50,Dem. Rep. Congo,,
51,Denmark,1.361,1.01
52,Djibouti,,
53,Dominica,,
54,Dominican Rep,,
55,Ecuador,,
56,Egypt,,
57,El Salvador,,
58,Eq. Guinea,,
59,Eritrea,,
60,Estonia,1.663,1.242
61,Ethiopia,,
62,Faeroe Is,0.029,1.034
63,Falkland Is,,
64,Fiji,,
65,Finland,1.336,1.185
66,Fr. Polynesia,,
67,Fr. S. Antarctic Lands,,
68,France,1.289,0.886
69,French Guiana,,
70,Gabon,,
71,Gambia,,
72,Gaza Strip,-0.823,1.347
73,Georgia,-1.019,1.216
74,Germany,1.661,0.885
75,Ghana,,
76,Greece,-0.031,0.885
77,Greenland,,
78,Guadeloupe,,
79,Guam,,
80,Guatemala,,
81,Guernsey,1.11,1.079
82,Guinea,,
83,Guinea-Bissau,,
84,Guyana,,
85,Haiti,,
86,Heard I. and McDonald Is,,
87,Honduras,,
88,Hong Kong,,
89,Hungary,1.2,0.936
90,Iceland,,
91,India,-0.6,0.707
92,Indonesia,,
93,Iran,,
94,Iraq,,
95,Ireland,0.376,0.929
96,Isle of Man,0.672,1.032
97,Israel,,
98,Italy,0.933,0.818
99,Jamaica,,
100,Japan,-0.95,0.823
101,Jersey,1.11,1.079
102,Jordan,,
103,Kazakhstan,,
104,Kenya,,
105,Kuwait,,
106,Kyrgyzstan,,
107,Laos,,
108,Latvia,1.618,1.327
109,Lebanon,,
110,Lesotho,,
111,Liberia,,
112,Libya,,
113,Liechtenstein,1.726,0.85
114,Lithuania,1.534,1.379
115,Luxembourg,1.63,0.855
116,Macao,,
117,Macedonia,0.363,0.912
118,Madagascar,,
119,Malawi,,
120,Malaysia,,
121,Mali,,
122,Malta,0.255,0.821
123,Martinique,,
124,Mauritania,,
125,Mauritius,,
126,Mayotte,,
127,Mexico,,
128,Moldova,0.412,1.007
129,Mongolia,-0.489,0.804
130,Montenegro,0.647,0.899
131,Montserrat,,
132,Morocco,-0.404,0.937
133,Mozambique,,
134,Namibia,,
135,Nepal,-0.428,0.751
136,Netherlands,1.45,0.838
137,New Caledonia,,
138,New Zealand,,
139,Nicaragua,,
140,Niger,,
141,Nigeria,,
142,Niue,,
143,North Korea,-0.782,0.774
144,Norway,0.698,1.178
145,Oman,,
146,Pakistan,,
147,Palau,,
148,Palestine,,
149,Panama,,
150,Papua New Guinea,,
151,Paraguay,,
152,Peru,,
153,Philippines,,
154,Poland,1.312,1.096
155,Portugal,-0.007,0.86
156,Puerto Rico,,
157,Qatar,,
158,Reunion,,
159,Romania,0.63,0.936
160,Russia,,
161,Rwanda,,
162,S. Geo. and the Is,,
163,Saint Lucia,,
164,Samoa,,
165,San Marino,1.064,0.828
166,Saudi Arabia,,
167,Senegal,,
168,Serbia,0.949,1.387
169,Seychelles,,
170,Sierra Leone,,
171,Singapore,,
172,Slovakia,1.293,1.03
173,Slovenia,1.295,0.822
174,Solomon Is,,
175,Somalia,,
176,South Africa,,
177,South Korea,-0.974,0.847
178,Spain,0.416,0.794
179,Sri Lanka,-0.755,0.869
180,St. Pierre and Miquelon,-0.617,1.129
181,St. Vin. and Gren,,
182,Sudan,,
183,Suriname,,
184,Svalbard and Jan Mayen,-0.022,2.015
185,Swaziland,,
186,Sweden,1.179,1.212
187,Switzerland,1.606,0.871
188,Syria,,
189,São Tomé and Principe,,
190,Taiwan,,
191,Tajikistan,,
192,Tanzania,,
193,Thailand,,
194,Timor-Leste,,
195,Togo,,
196,Tonga,,
197,Trinidad and Tobago,,
198,Tunisia,0.219,0.802
199,Turkey,-0.837,1.16
200,Turkmenistan,,
201,Turks and Caicos Is,,
202,U.S. Virgin Is,,
203,Uganda,,
204,Ukraine,0.28,1.135
205,United Arab Emirates,,
206,United Kingdom,0.765,0.958
207,United States,-0.311,0.878
208,Uruguay,,
209,Uzbekistan,,
210,Venezuela,,
211,Vietnam,,
212,W. Sahara,,
213,Yemen,,
214,Zambia,,
215,Zimbabwe,,
216,Åland,1.801,1.277
