,Country,Anomaly,Unc.
0,Afghanistan,,
1,Albania,-0.187,0.471
2,Algeria,-0.36,0.585
3,Andorra,0.138,0.573
4,Angola,,
5,Anguilla,-0.341,0.342
6,Antarctica,,
7,Antigua and Barb,-0.099,0.499
8,Argentina,-0.493,0.5
9,Armenia,-0.114,0.607
10,Aruba,0.169,0.358
11,Australia,,
12,Austria,0.459,0.584
13,Azerbaijan,-0.033,0.755
14,Bahamas,-0.139,0.628
15,Bahrain,,
16,Bangladesh,,
17,Barbados,-0.182,0.438
18,Belarus,0.558,0.579
19,Belgium,0.314,0.47
20,Belize,0.074,0.423
21,Benin,,
22,Bhutan,,
23,Bolivia,,
24,Bosnia and Herz,0.012,0.522
25,Botswana,,
26,Brazil,,
27,British Virgin Is,-0.31,0.354
28,Bulgaria,-0.018,0.469
29,Burkina Faso,,
30,Burma,-0.803,1.033
31,Burundi,,
32,Cambodia,-0.425,1.141
33,Cameroon,,
34,Canada,-0.349,0.938
35,Cayman Is,0.344,0.434
36,Central African Rep,,
37,Chad,,
38,Chile,-0.454,0.554
39,China,-0.061,0.495
40,Colombia,,
41,Comoros,,
42,Congo,,
43,Costa Rica,,
44,Croatia,0.151,0.569
45,Cuba,0.03,0.508
46,Curaçao,0.096,0.461
47,Cyprus,-0.075,0.395
48,Czechia,0.39,0.421
49,Côte d'Ivoire,-0.256,0.378
50,Dem. Rep. Congo,,
51,Denmark,-0.106,0.5
52,Djibouti,,
53,Dominica,-0.139,0.436
54,Dominican Rep,-0.024,0.513
55,Ecuador,,
56,Egypt,-0.248,0.628
57,El Salvador,,
58,Eq. Guinea,,
59,Eritrea,,
60,Estonia,0.277,0.576
61,Ethiopia,,
62,Faeroe Is,-0.361,0.919
63,Falkland Is,-0.305,0.758
64,Fiji,-0.659,0.454
65,Finland,0.033,0.659
66,Fr. Polynesia,,
67,Fr. S. Antarctic Lands,,
68,France,0.266,0.439
69,French Guiana,-0.293,0.377
70,Gabon,,
71,Gambia,-0.037,0.512
72,Gaza Strip,-0.15,0.462
73,Georgia,-0.232,0.635
74,Germany,0.405,0.538
75,Ghana,,
76,Greece,-0.231,0.434
77,Greenland,-1.2,1.031
78,Guadeloupe,-0.241,0.314
79,Guam,,
80,Guatemala,,
81,Guernsey,0.324,0.361
82,Guinea,,
83,Guinea-Bissau,-0.074,0.486
84,Guyana,-0.24,0.411
85,Haiti,0.077,0.495
86,Heard I. and McDonald Is,,
87,Honduras,,
88,Hong Kong,-0.217,0.483
89,Hungary,0.3,0.563
90,Iceland,-1.18,0.717
91,India,,
92,Indonesia,-0.386,0.459
93,Iran,-0.051,0.865
94,Iraq,-0.037,0.704
95,Ireland,0.042,0.546
96,Isle of Man,0.31,0.406
97,Israel,0.018,0.477
98,Italy,-0.164,0.496
99,Jamaica,0.3,0.444
100,Japan,-0.701,0.458
101,Jersey,0.324,0.361
102,Jordan,0.001,0.518
103,Kazakhstan,-0.434,0.855
104,Kenya,,
105,Kuwait,0.002,0.812
106,Kyrgyzstan,,
107,Laos,-0.35,1.256
108,Latvia,0.375,0.564
109,Lebanon,-0.004,0.467
110,Lesotho,,
111,Liberia,,
112,Libya,-0.412,0.568
113,Liechtenstein,0.401,0.509
114,Lithuania,0.347,0.488
115,Luxembourg,0.361,0.491
116,Macao,-0.233,0.476
117,Macedonia,-0.147,0.479
118,Madagascar,,
119,Malawi,,
120,Malaysia,-0.366,0.578
121,Mali,,
122,Malta,-0.316,0.49
123,Martinique,-0.237,0.283
124,Mauritania,-0.064,0.558
125,Mauritius,,
126,Mayotte,,
127,Mexico,-0.524,0.676
128,Moldova,0.387,0.615
129,Mongolia,0.029,1.046
130,Montenegro,-0.093,0.491
131,Montserrat,-0.242,0.324
132,Morocco,-0.218,0.489
133,Mozambique,,
134,Namibia,,
135,Nepal,,
136,Netherlands,0.24,0.536
137,New Caledonia,-0.555,0.759
138,New Zealand,-0.482,0.464
139,Nicaragua,,
140,Niger,,
141,Nigeria,,
142,Niue,-0.608,0.544
143,North Korea,-0.067,0.589
144,Norway,-0.437,0.622
145,Oman,,
146,Pakistan,,
147,Palau,,
148,Palestine,-0.458,0.608
149,Panama,,
150,Papua New Guinea,,
151,Paraguay,-0.402,0.585
152,Peru,,
153,Philippines,,
154,Poland,0.331,0.495
155,Portugal,-0.017,0.676
156,Puerto Rico,-0.079,0.538
157,Qatar,,
158,Reunion,,
159,Romania,0.183,0.553
160,Russia,0.255,0.769
161,Rwanda,,
162,S. Geo. and the Is,,
163,Saint Lucia,-0.133,0.425
164,Samoa,,
165,San Marino,-0.07,0.525
166,Saudi Arabia,,
167,Senegal,-0.043,0.519
168,Serbia,0.076,0.419
169,Seychelles,,
170,Sierra Leone,,
171,Singapore,-0.471,0.564
172,Slovakia,0.309,0.518
173,Slovenia,0.23,0.615
174,Solomon Is,,
175,Somalia,,
176,South Africa,-0.217,0.61
177,South Korea,-0.243,0.486
178,Spain,0.087,0.521
179,Sri Lanka,0.099,0.657
180,St. Pierre and Miquelon,-0.473,0.926
181,St. Vin. and Gren,-0.101,0.407
182,Sudan,,
183,Suriname,,
