,Country,Anomaly,Unc.
0,Afghanistan,,
1,Albania,-1.25,0.966
2,Algeria,,
3,Andorra,-1.574,1.022
4,Angola,,
5,Anguilla,,
6,Antarctica,,
7,Antigua and Barb,,
8,Argentina,,
9,Armenia,,
10,Aruba,,
11,Australia,,
12,Austria,-1.286,1.164
13,Azerbaijan,,
14,Bahamas,,
15,Bahrain,,
16,Bangladesh,,
17,Barbados,,
18,Belarus,-1.437,1.09
19,Belgium,-1.563,0.992
20,Belize,,
21,Benin,,
22,Bhutan,,
23,Bolivia,,
24,Bosnia and Herz,-1.171,1.139
25,Botswana,,
26,Brazil,,
27,British Virgin Is,,
28,Bulgaria,-1.136,0.918
29,Burkina Faso,,
30,Burma,,
31,Burundi,,
32,Cambodia,,
33,Cameroon,,
34,Canada,,
35,Cayman Is,,
36,Central African Rep,,
37,Chad,,
38,Chile,,
39,China,,
40,Colombia,,
41,Comoros,,
42,Congo,,
43,Costa Rica,,
44,Croatia,-1.156,1.212
45,Cuba,,
46,Curaçao,,
47,Cyprus,,
48,Czechia,-1.521,1.173
49,Côte d'Ivoire,,
50,Dem. Rep. Congo,,
51,Denmark,-1.571,1.091
52,Djibouti,,
53,Dominica,,
54,Dominican Rep,,
55,Ecuador,,
56,Egypt,,
57,El Salvador,,
58,Eq. Guinea,,
59,Eritrea,,
60,Estonia,-1.466,1.154
61,Ethiopia,,
62,Faeroe Is,-1.211,1.21
63,Falkland Is,,
64,Fiji,,
65,Finland,-1.468,1.1
66,Fr. Polynesia,,
67,Fr. S. Antarctic Lands,,
68,France,-1.576,1.023
69,French Guiana,,
70,Gabon,,
71,Gambia,,
72,Gaza Strip,-1.295,0.956
73,Georgia,,
74,Germany,-1.572,1.077
75,Ghana,,
76,Greece,-1.29,0.867
77,Greenland,-1.188,1.277
78,Guadeloupe,,
79,Guam,,
80,Guatemala,,
81,Guernsey,-1.561,1.217
82,Guinea,,
83,Guinea-Bissau,,
84,Guyana,,
85,Haiti,,
86,Heard I. and McDonald Is,,
87,Honduras,,
88,Hong Kong,,
89,Hungary,-1.232,1.173
90,Iceland,-1.124,0.992
91,India,,
92,Indonesia,,
93,Iran,,
94,Iraq,,
95,Ireland,-1.596,1.03
96,Isle of Man,-1.494,1.223
97,Israel,,
98,Italy,-1.391,1.075
99,Jamaica,,
100,Japan,,
101,Jersey,-1.561,1.217
102,Jordan,,
103,Kazakhstan,,
104,Kenya,,
105,Kuwait,,
106,Kyrgyzstan,,
107,Laos,,
108,Latvia,-1.474,1.175
109,Lebanon,,
110,Lesotho,,
111,Liberia,,
112,Libya,,
113,Liechtenstein,-1.289,1.122
114,Lithuania,-1.475,1.205
115,Luxembourg,-1.474,1.026
116,Macao,,
117,Macedonia,-1.214,0.966
118,Madagascar,,
119,Malawi,,
120,Malaysia,,
121,Mali,,
122,Malta,-1.501,0.851
123,Martinique,,
124,Mauritania,,
125,Mauritius,,
126,Mayotte,,
127,Mexico,,
128,Moldova,-1.2,0.883
129,Mongolia,,
130,Montenegro,-1.189,1.03
131,Montserrat,,
132,Morocco,,
133,Mozambique,,
134,Namibia,,
135,Nepal,,
136,Netherlands,-1.651,1.078
137,New Caledonia,,
138,New Zealand,,
139,Nicaragua,,
140,Niger,,
141,Nigeria,,
142,Niue,,
143,North Korea,,
144,Norway,-1.291,1.099
145,Oman,,
146,Pakistan,,
147,Palau,,
148,Palestine,,
149,Panama,,
150,Papua New Guinea,,
151,Paraguay,,
152,Peru,,
153,Philippines,,
154,Poland,-1.453,1.175
155,Portugal,-1.475,1.0
156,Puerto Rico,,
157,Qatar,,
158,Reunion,,
159,Romania,-1.179,0.969
160,Russia,,
161,Rwanda,,
162,S. Geo. and the Is,,
163,Saint Lucia,,
164,Samoa,,
165,San Marino,-1.237,1.256
166,Saudi Arabia,,
167,Senegal,,
168,Serbia,-1.077,1.127
169,Seychelles,,
170,Sierra Leone,,
171,Singapore,,
172,Slovakia,-1.373,1.172
173,Slovenia,-1.118,1.259
174,Solomon Is,,
175,Somalia,,
176,South Africa,,
177,South Korea,,
178,Spain,-1.525,0.989
179,Sri Lanka,-1.166,0.849
180,St. Pierre and Miquelon,-1.526,1.166
181,St. Vin. and Gren,,
182,Sudan,,
183,Suriname,,
184,Svalbard and Jan Mayen,-1.073,1.951
185,Swaziland,,
186,Sweden,-1.337,1.126
187,Switzerland,-1.443,1.065
188,Syria,,
189,São Tomé and Principe,,
190,Taiwan,,
191,Tajikistan,,
192,Tanzania,,
193,Thailand,,
194,Timor-Leste,,
195,Togo,,
196,Tonga,,
197,Trinidad and Tobago,,
198,Tunisia,-1.441,0.886
199,Turkey,-1.222,0.942
200,Turkmenistan,,
201,Turks and Caicos Is,,
202,U.S. Virgin Is,,
203,Uganda,,
204,Ukraine,-1.292,0.9
205,United Arab Emirates,,
206,United Kingdom,-1.64,1.045
207,United States,,
208,Uruguay,,
209,Uzbekistan,,
210,Venezuela,,
211,Vietnam,,
212,W. Sahara,,
213,Yemen,,
214,Zambia,,
215,Zimbabwe,,
216,Åland,-1.429,1.55
