,Country,Anomaly,Unc.
0,Afghanistan,-0.254,0.438
1,Albania,-0.519,0.178
2,Algeria,-0.208,0.496
3,Andorra,-0.187,0.519
4,Angola,,
5,Anguilla,-0.446,0.373
6,Antarctica,,
7,Antigua and Barb,-0.573,0.375
8,Argentina,-0.476,0.452
9,Armenia,-0.129,0.538
10,Aruba,-0.38,0.519
11,Australia,-0.509,0.47
12,Austria,-0.84,0.247
13,Azerbaijan,-0.188,0.507
14,Bahamas,-0.204,0.356
15,Bahrain,,
16,Bangladesh,-0.368,0.213
17,Barbados,-0.591,0.331
18,Belarus,-1.056,0.401
19,Belgium,-0.374,0.308
20,Belize,-0.643,0.499
21,Benin,,
22,Bhutan,-0.389,0.337
23,Bolivia,,
24,Bosnia and Herz,-0.714,0.152
25,Botswana,,
26,Brazil,,
27,British Virgin Is,-0.424,0.379
28,Bulgaria,-0.68,0.185
29,Burkina Faso,,
30,Burma,-0.752,0.377
31,Burundi,,
32,Cambodia,-0.747,0.447
33,Cameroon,,
34,Canada,-0.877,0.558
35,Cayman Is,-0.136,0.449
36,Central African Rep,,
37,Chad,,
38,Chile,-0.425,0.509
39,China,-0.131,0.463
40,Colombia,,
41,Comoros,,
42,Congo,,
43,Costa Rica,,
44,Croatia,-0.863,0.207
45,Cuba,-0.322,0.336
46,Curaçao,-0.499,0.427
47,Cyprus,-0.246,0.575
48,Czechia,-0.819,0.236
49,Côte d'Ivoire,-1.112,1.161
50,Dem. Rep. Congo,-0.633,0.325
51,Denmark,-0.642,0.324
52,Djibouti,,
53,Dominica,-0.567,0.345
54,Dominican Rep,-0.402,0.551
55,Ecuador,,
56,Egypt,-0.496,0.444
57,El Salvador,,
58,Eq. Guinea,,
59,Eritrea,,
60,Estonia,-1.13,0.315
61,Ethiopia,,
62,Faeroe Is,-0.457,0.288
63,Falkland Is,-1.017,0.505
64,Fiji,,
65,Finland,-1.042,0.341
66,Fr. Polynesia,,
67,Fr. S. Antarctic Lands,,
68,France,-0.375,0.192
69,French Guiana,-0.663,0.34
70,Gabon,,
71,Gambia,-0.127,0.886
72,Gaza Strip,-0.509,0.478
73,Georgia,-0.26,0.434
74,Germany,-0.497,0.31
75,Ghana,,
76,Greece,-0.541,0.195
77,Greenland,-0.739,1.249
78,Guadeloupe,-0.478,0.318
79,Guam,,
80,Guatemala,-0.626,0.537
81,Guernsey,-0.354,0.218
82,Guinea,-0.622,1.296
83,Guinea-Bissau,-0.351,1.076
84,Guyana,-0.565,0.363
85,Haiti,-0.341,0.568
86,Heard I. and McDonald Is,,
87,Honduras,-0.435,0.5
88,Hong Kong,-1.142,0.37
89,Hungary,-0.919,0.235
